Fitur;PCA;Kernel;C;Akurasi
MTCD;N/A;sigmoid;1;64,896 $\pm$ 1,484
MTCD;0,4;poly;1;63,958 $\pm$ 7,824
MTCD;0,8;poly;1;63,333 $\pm$ 4,277
MTCD;0,6;poly;1;63,333 $\pm$ 4,277
MTCD;0,4;poly;1;62,969 $\pm$ 4,811
MTCD;0,8;poly;1;63,021 $\pm$ 4,968
MTCD;0,6;poly;1;62,969 $\pm$ 4,898
MTCD;N/A;sigmoid;10;63,906 $\pm$ 1,978
MTCD;0,6;poly;1;63,854 $\pm$ 7,76
MTCD;0,8;poly;1;63,854 $\pm$ 7,76
MTCD;0,2;sigmoid;100;62,604 $\pm$ 3,01
MTCD;0,2;poly;1;62,604 $\pm$ 4,518
MTCD;N/A;sigmoid;1;63,333 $\pm$ 4,437
MTCD;N/A;sigmoid;100;65,417 $\pm$ 1,51
MTCD;0,2;poly;1;63,646 $\pm$ 4,482
MTCD;0,4;poly;1;63,698 $\pm$ 4,657
MTCD;0,6;sigmoid;10;61,719 $\pm$ 2,992
MTCD;0,8;sigmoid;100;61,615 $\pm$ 4,699
MTCD;0,2;poly;1;63,802 $\pm$ 7,426
MTCD;0,4;poly;1;62,76 $\pm$ 4,046
MTCD;N/A;sigmoid;10;65,365 $\pm$ 1,498
MTCD;0,8;sigmoid;10;61,719 $\pm$ 3,02
MTCD;0,2;sigmoid;10;61,302 $\pm$ 2,892
MTCD;0,4;sigmoid;1;62,188 $\pm$ 3,815
MTCD;N/A;sigmoid;1;63,49 $\pm$ 2,043
MTCD;0,2;sigmoid;10;61,354 $\pm$ 4,452
MTCD;0,4;poly;1;62,24 $\pm$ 4,983
MTCD;0,6;sigmoid;100;61,354 $\pm$ 4,527
MTCD;0,4;sigmoid;100;61,354 $\pm$ 2,528
MTCD;0,6;poly;1;62,656 $\pm$ 3,998
MTCD;0,8;sigmoid;1;62,917 $\pm$ 2,504
MTCD;0,6;poly;1;63,49 $\pm$ 4,844
MTCD;0,8;poly;1;63,438 $\pm$ 4,905
MTCD;0,2;sigmoid;100;61,667 $\pm$ 5,092
MTCD;0,4;sigmoid;1;62,083 $\pm$ 3,931
MTCD;0,8;poly;1;62,448 $\pm$ 4,022
MTCD;0,2;sigmoid;1;62,396 $\pm$ 2,117
MTCD;0,6;poly;1;61,979 $\pm$ 5,04
MTCD;0,4;sigmoid;100;61,25 $\pm$ 5,219
MTCD;N/A;sigmoid;1;63,802 $\pm$ 2,289
MTCD;0,8;sigmoid;1;62,292 $\pm$ 4,619
MTCD;0,6;sigmoid;1;62,292 $\pm$ 4,605
MTCD;0,2;sigmoid;1;61,979 $\pm$ 4,772
MTCD;0,2;sigmoid;1;62,083 $\pm$ 3,372
MTCD;0,2;sigmoid;10;61,719 $\pm$ 5,072
MTCD;0,8;sigmoid;1;62,812 $\pm$ 5,939
MTCD;0,2;sigmoid;100;61,094 $\pm$ 3,331
MTCD;0,6;sigmoid;1;62,656 $\pm$ 2,187
MTCD;0,6;sigmoid;1;62,656 $\pm$ 5,956
MTCD;0,8;poly;1;61,771 $\pm$ 5,117
MTCD;0,2;sigmoid;10;61,823 $\pm$ 2,409
MTCD;0,2;sigmoid;100;60,729 $\pm$ 3,899
MTCD;0,4;sigmoid;1;62,604 $\pm$ 2,192
MTCD;N/A;sigmoid;1;62,812 $\pm$ 2,265
MTCD;0,6;sigmoid;100;60,312 $\pm$ 4,212
MTCD;0,2;poly;1;61,771 $\pm$ 4,736
MTCD;N/A;sigmoid;100;60,938 $\pm$ 4,152
MTCD;0,8;sigmoid;10;61,146 $\pm$ 3,803
MTCD;0,4;sigmoid;10;60,885 $\pm$ 3,249
MTCD;0,2;sigmoid;1;61,667 $\pm$ 2,434
MTCD;0,8;sigmoid;100;60,208 $\pm$ 4,239
MTCD;0,6;sigmoid;1;64,688 $\pm$ 4,25
MTCD;0,8;sigmoid;1;64,688 $\pm$ 4,25
MTCD;0,6;sigmoid;10;60,885 $\pm$ 3,742
MTCD;0,4;sigmoid;1;64,635 $\pm$ 4,162
MTCD;N/A;sigmoid;1;64,323 $\pm$ 2,192
MTCD;0,4;sigmoid;1;61,615 $\pm$ 4,855
MTCD;0,6;sigmoid;1;61,562 $\pm$ 4,646
MTCD;0,4;sigmoid;1;61,979 $\pm$ 6,275
MTCD;0,2;sigmoid;10;60,521 $\pm$ 1,727
MTCD;0,8;sigmoid;100;60,156 $\pm$ 3,13
MTCD;0,8;sigmoid;1;61,51 $\pm$ 4,645
MTCD;0,4;sigmoid;100;60,052 $\pm$ 3,06
MTCD;0,2;poly;1;61,042 $\pm$ 5,181
MTCD;0,6;sigmoid;100;60 $\pm$ 3,492
MTCD;0,8;sigmoid;100;60,677 $\pm$ 4,181
MTCD;0,6;sigmoid;100;59,792 $\pm$ 4,543
MTCD;0,2;sigmoid;1;62,76 $\pm$ 5,186
MTCD;0,4;poly;1;60,938 $\pm$ 5,645
MTCD;0,6;sigmoid;100;60,729 $\pm$ 4,256
MTCD;0,8;sigmoid;100;59,792 $\pm$ 4,719
MTCD;0,4;sigmoid;100;60,729 $\pm$ 4,356
MTCD;0,8;poly;1;60,781 $\pm$ 5,633
MTCD;0,6;poly;1;60,781 $\pm$ 5,633
MTCD;0,4;sigmoid;1;61,198 $\pm$ 4,568
MTCD;0,8;sigmoid;10;60,365 $\pm$ 4,217
MTCD;0,4;sigmoid;10;60,208 $\pm$ 3,9
MTCD;0,6;sigmoid;10;60,208 $\pm$ 4,32
MTCD;0,2;sigmoid;100;59,844 $\pm$ 5,932
MTCD;0,4;poly;1;60,625 $\pm$ 5,383
MTCD;0,2;sigmoid;10;59,635 $\pm$ 2,951
MTCD;0,8;sigmoid;1;60,625 $\pm$ 4,619
MTCD;0,4;sigmoid;100;59,062 $\pm$ 4,992
MTCD;0,6;sigmoid;1;60,625 $\pm$ 4,67
MTCD;N/A;sigmoid;1;63,49 $\pm$ 3,645
MTCD;0,8;poly;1;60,469 $\pm$ 5,409
MTCD;0,6;poly;1;60,469 $\pm$ 5,409
MTCD;0,4;sigmoid;10;59,948 $\pm$ 3,97
MTCD;0,2;sigmoid;1;59,844 $\pm$ 5,104
MTCD;0,2;poly;1;60,312 $\pm$ 5,687
MTCD;N/A;sigmoid;10;61,354 $\pm$ 1,924
MTCD;0,4;sigmoid;1;60,208 $\pm$ 5,109
MTCD;0,2;sigmoid;10;58,698 $\pm$ 4,293
MTCD;0,2;sigmoid;1;60,469 $\pm$ 2,641
MTCD;0,4;sigmoid;100;59,844 $\pm$ 3,181
MTCD;N/A;sigmoid;1;61,042 $\pm$ 2,025
MTCD;N/A;sigmoid;100;59,271 $\pm$ 4,168
MTCD;0,2;sigmoid;100;58,49 $\pm$ 2,574
MTCD;0,6;sigmoid;100;59,844 $\pm$ 2,665
MTCD;N/A;sigmoid;100;58,802 $\pm$ 4,019
MTCD;0,4;sigmoid;100;58,542 $\pm$ 4,595
MTCD;0,8;sigmoid;100;59,427 $\pm$ 1,752
MTCD;0,8;sigmoid;100;59,479 $\pm$ 2,332
MTCD;0,6;poly;1;60,469 $\pm$ 8,261
MTCD;0,8;poly;1;60,469 $\pm$ 8,261
MTCD;0,4;poly;1;60,312 $\pm$ 8,072
MTCD;0,2;sigmoid;1;62,396 $\pm$ 2,816
MTCD;0,2;sigmoid;1;59,219 $\pm$ 4,16
MTCD;0,2;poly;1;60,312 $\pm$ 7,893
MTCD;0,6;sigmoid;100;59,219 $\pm$ 1,701
MTCD;0,2;sigmoid;1;60 $\pm$ 6,867
MTCD;0,8;sigmoid;10;59,688 $\pm$ 2,734
MTCD;0,2;sigmoid;100;58,021 $\pm$ 5,477
MTCD;0,8;sigmoid;10;58,125 $\pm$ 3,065
MTCD;0,6;sigmoid;10;59,583 $\pm$ 2,99
MTCD;0,6;sigmoid;10;57,917 $\pm$ 3,097
MTCD;0,2;sigmoid;100;58,385 $\pm$ 3,957
MTCD;N/A;sigmoid;100;58,073 $\pm$ 2,951
MTCD;0,2;sigmoid;100;58,802 $\pm$ 3,151
MTCD;0,2;poly;1;59,531 $\pm$ 8,004
MTCD;0,6;sigmoid;10;60,781 $\pm$ 4,72
MTCD;0,2;sigmoid;10;58,333 $\pm$ 4,18
MTCD;0,8;sigmoid;10;60,625 $\pm$ 4,514
MTCD;0,4;sigmoid;10;60,573 $\pm$ 4,396
MTCD;0,4;sigmoid;100;58,646 $\pm$ 1,946
MTCD;N/A;sigmoid;10;60,469 $\pm$ 3,78
MTCD;0,6;sigmoid;100;57,604 $\pm$ 4,331
MTCD;0,6;sigmoid;1;60,312 $\pm$ 3,428
MTCD;0,8;sigmoid;100;57,552 $\pm$ 4,406
MTCD;0,4;poly;1;59,271 $\pm$ 7,746
MTCD;0,4;sigmoid;1;60,156 $\pm$ 3,331
MTCD;0,2;sigmoid;1;58,854 $\pm$ 4,527
MTCD;N/A;sigmoid;100;58,281 $\pm$ 4,368
MTCD;0,4;sigmoid;10;57,5 $\pm$ 3,104
MTCD;N/A;sigmoid;100;57,24 $\pm$ 4,091
MTCD;0,8;sigmoid;1;60,156 $\pm$ 3,515
MTCD;0,4;sigmoid;10;58,75 $\pm$ 2,791
MTCD;N/A;sigmoid;10;60,26 $\pm$ 3,64
MTCD;N/A;sigmoid;10;58,021 $\pm$ 1,576
MTCD;N/A;sigmoid;100;57,604 $\pm$ 3,86
MTCD;0,8;poly;1;58,958 $\pm$ 7,919
MTCD;0,6;poly;1;58,958 $\pm$ 7,919
MTCD;N/A;sigmoid;1;57,969 $\pm$ 1,676
MTCD;0,2;sigmoid;1;58,542 $\pm$ 5,219
MTCD;0,2;sigmoid;100;57,552 $\pm$ 2,453
MTCD;N/A;sigmoid;1;59,896 $\pm$ 3,348
MTCD;0,2;sigmoid;10;57,135 $\pm$ 4,88
MTCD;0,6;sigmoid;10;56,51 $\pm$ 3,924
MTCD;0,2;sigmoid;100;56,25 $\pm$ 4,835
MTCD;0,2;sigmoid;100;56,875 $\pm$ 2,078
MTCD;0,4;sigmoid;100;56,719 $\pm$ 4,685
MTCD;0,8;sigmoid;10;56,354 $\pm$ 3,757
MTCD;0,2;sigmoid;1;57,812 $\pm$ 4,984
MTCD;0,4;sigmoid;10;56,25 $\pm$ 4,236
MTCD;N/A;sigmoid;1;59,271 $\pm$ 3,387
MTCD;0,6;sigmoid;100;56,719 $\pm$ 4,131
MTCD;0,2;sigmoid;100;56,198 $\pm$ 4,671
MTCD;0,8;sigmoid;100;56,562 $\pm$ 4,068
MTCD;0,6;sigmoid;1;59,635 $\pm$ 3,573
MTCD;0,4;sigmoid;100;56,667 $\pm$ 3,844
MTCD;0,8;sigmoid;1;59,635 $\pm$ 3,745
MTCD;0,8;sigmoid;100;56,042 $\pm$ 4,385
MTCD;0,4;sigmoid;1;59,427 $\pm$ 3,192
MTCD;0,2;sigmoid;10;57,188 $\pm$ 2,977
MTCD;0,6;sigmoid;100;55,729 $\pm$ 4,334
MTCD;0,2;sigmoid;10;58,281 $\pm$ 4,041
MTCD;0,2;sigmoid;10;55,677 $\pm$ 3,399
MTCD;N/A;sigmoid;10;56,302 $\pm$ 2,847
MTCD;0,2;sigmoid;1;58,073 $\pm$ 3,116
MTCD;N/A;sigmoid;1;56,146 $\pm$ 2,637
MTCD;0,8;sigmoid;10;58,021 $\pm$ 3,175
MTCD;0,6;sigmoid;10;57,917 $\pm$ 3,173
MTCD;0,4;sigmoid;100;55,208 $\pm$ 4,272
MTCD;N/A;sigmoid;10;60,156 $\pm$ 3,929
MTCD;N/A;sigmoid;100;55,365 $\pm$ 0,475
MTCD;0,2;sigmoid;1;57,969 $\pm$ 3,299
MTCD;0,4;sigmoid;10;57,448 $\pm$ 3,105
MTCD;0,2;sigmoid;100;54,896 $\pm$ 5,104
MTCD;0,2;sigmoid;10;53,698 $\pm$ 3,424
MTCD;0,2;poly;1;55,312 $\pm$ 5,517
MTCD;0,2;sigmoid;10;56,667 $\pm$ 2,883
MTCD;0,2;sigmoid;100;53,177 $\pm$ 4,981
MTCD;0,8;sigmoid;1;56,354 $\pm$ 4,546
MTCD;0,2;sigmoid;100;53,854 $\pm$ 4,484
MTCD;0,4;poly;1;55 $\pm$ 5,289
MTCD;0,6;sigmoid;1;56,302 $\pm$ 4,549
MTCD;0,8;sigmoid;100;52,656 $\pm$ 3,808
MTCD;0,8;poly;1;54,74 $\pm$ 5,203
MTCD;0,6;poly;1;54,74 $\pm$ 5,203
MTCD;0,4;sigmoid;1;55,938 $\pm$ 4,411
MTCD;N/A;sigmoid;10;52,76 $\pm$ 2,532
MTCD;0,6;sigmoid;100;52,344 $\pm$ 3,786
MTCD;0,8;sigmoid;100;53,229 $\pm$ 4,142
MTCD;0,6;sigmoid;100;53,021 $\pm$ 4,068
MTCD;0,8;sigmoid;100;55,625 $\pm$ 3,969
MTCD;0,4;sigmoid;100;55,573 $\pm$ 4,582
MTCD;0,4;sigmoid;100;52,656 $\pm$ 3,837
MTCD;0,6;sigmoid;100;55,625 $\pm$ 3,872
MTCD;N/A;sigmoid;1;52,24 $\pm$ 2,382
MTCD;0,6;sigmoid;10;54,062 $\pm$ 4,331
MTCD;N/A;sigmoid;100;54,427 $\pm$ 3,222
MTCD;0,4;sigmoid;100;51,562 $\pm$ 4,097
MTCD;N/A;sigmoid;10;54,896 $\pm$ 3,006
MTCD;0,8;sigmoid;10;53,958 $\pm$ 4,353
MTCD;0,4;sigmoid;10;53,229 $\pm$ 4,692
MTCD;0,2;sigmoid;1;54,531 $\pm$ 3,901
MTCD;0,2;sigmoid;100;53,594 $\pm$ 3,628
MTCD;N/A;sigmoid;1;54,115 $\pm$ 3,331
MTCD;0,2;sigmoid;100;51,51 $\pm$ 4,572
MTCD;N/A;sigmoid;10;52,083 $\pm$ 4,707
MTCD;0,2;sigmoid;10;52,604 $\pm$ 4,142
MTCD;0,2;sigmoid;100;49,896 $\pm$ 5,337
MTCD;N/A;sigmoid;1;51,51 $\pm$ 4,413
MTCD;N/A;sigmoid;100;50,729 $\pm$ 3,775
MTCD;N/A;sigmoid;100;51,719 $\pm$ 2,475
MTCD;N/A;sigmoid;1;55,677 $\pm$ 3,995
MTCD;0,6;sigmoid;1;53,438 $\pm$ 1,759
MTCD;0,8;sigmoid;1;53,438 $\pm$ 1,759
MTCD;0,4;sigmoid;1;53,281 $\pm$ 1,945
MTCD;0,8;sigmoid;100;51,979 $\pm$ 3,123
MTCD;0,4;sigmoid;100;51,875 $\pm$ 2,943
MTCD;0,6;sigmoid;100;51,562 $\pm$ 2,754
MTCD;N/A;sigmoid;100;52,292 $\pm$ 1,326
MTCD;0,2;sigmoid;100;51,302 $\pm$ 2,966
MTCD;N/A;sigmoid;10;50,365 $\pm$ 4,534
MTCD;0,6;sigmoid;10;50,365 $\pm$ 3,331
MTCD;0,8;sigmoid;10;50,208 $\pm$ 3,294
MTCD;0,4;sigmoid;10;50,052 $\pm$ 2,785
MTCD;N/A;sigmoid;1;49,948 $\pm$ 4,781
MTCD;0,2;sigmoid;10;49,323 $\pm$ 3,823
MTCD;N/A;sigmoid;10;48,333 $\pm$ 5,989
MTCD;0,2;sigmoid;1;51,406 $\pm$ 2,523
MTCD;N/A;sigmoid;1;47,917 $\pm$ 5,898
MTCD;N/A;sigmoid;100;46,927 $\pm$ 2,812
MTCD;0,4;sigmoid;100;49,219 $\pm$ 4,858
MTCD;0,2;sigmoid;100;48,906 $\pm$ 3,926
MTCD;0,6;sigmoid;100;49,271 $\pm$ 3,976
MTCD;0,8;sigmoid;100;49,271 $\pm$ 3,766
MTCD;N/A;sigmoid;100;48,906 $\pm$ 3,07
MTCD;N/A;sigmoid;100;45,833 $\pm$ 4,739
MTCD;N/A;sigmoid;10;51,042 $\pm$ 5,206
MTCD;N/A;sigmoid;10;50,312 $\pm$ 4,311
MTCD;N/A;sigmoid;100;44,01 $\pm$ 2,955
MTCD;N/A;sigmoid;10;46,094 $\pm$ 3,69
MTCD;N/A;sigmoid;10;46,927 $\pm$ 5,604
MTCD;N/A;sigmoid;10;44,375 $\pm$ 4,679
MTCD;N/A;sigmoid;1;46,094 $\pm$ 5,306
MTCD;N/A;sigmoid;10;47,448 $\pm$ 6,299
MTCD;0,4;sigmoid;100;45,156 $\pm$ 4,474
MTCD;N/A;sigmoid;100;46,823 $\pm$ 1,582
MTCD;N/A;sigmoid;1;43,906 $\pm$ 4,915
MTCD;N/A;sigmoid;1;44,375 $\pm$ 4,548
MTCD;N/A;sigmoid;1;48,854 $\pm$ 5,418
MTCD;0,8;sigmoid;100;44,792 $\pm$ 4,807
MTCD;0,6;sigmoid;100;44,844 $\pm$ 4,579
MTCD;0,2;sigmoid;100;44,062 $\pm$ 4,445
MTCD;N/A;sigmoid;1;47,5 $\pm$ 3,539
MTCD;N/A;sigmoid;1;45,677 $\pm$ 6,147
MTCD;N/A;sigmoid;100;40,885 $\pm$ 4,924
MTCD;N/A;sigmoid;10;43,958 $\pm$ 4,684
MTCD;N/A;sigmoid;10;42,812 $\pm$ 2,828
MTCD;N/A;sigmoid;10;41,354 $\pm$ 3,354
MTCD;N/A;sigmoid;10;42,604 $\pm$ 1,219
MTCD;N/A;sigmoid;10;38,073 $\pm$ 5,932
MTCD;N/A;sigmoid;10;42,552 $\pm$ 6,844
MTCD;N/A;sigmoid;1;37,656 $\pm$ 6,073
MTCD;N/A;sigmoid;10;36,979 $\pm$ 4,738
MTCD;N/A;sigmoid;1;40,208 $\pm$ 3,988
MTCD;N/A;sigmoid;1;39,271 $\pm$ 3,296
MTCD;N/A;sigmoid;10;35,312 $\pm$ 6,584
MTCD;N/A;sigmoid;1;35,26 $\pm$ 5,437
MTCD;N/A;sigmoid;1;35,156 $\pm$ 6,834
MTCD;N/A;sigmoid;10;38,802 $\pm$ 4,736
MTCD;N/A;sigmoid;10;37,708 $\pm$ 3,872
MTCD;N/A;sigmoid;10;33,75 $\pm$ 3,101
MTCD;N/A;sigmoid;1;36,354 $\pm$ 3,823
MTCD;N/A;sigmoid;1;33,125 $\pm$ 2,822
MTCD;N/A;sigmoid;1;36,875 $\pm$ 5,295
MTCD;N/A;sigmoid;100;31,458 $\pm$ 3,709
MTCD;N/A;sigmoid;1;35,104 $\pm$ 7,231
MTCD;N/A;sigmoid;1;33,646 $\pm$ 3,161
MTCD;N/A;sigmoid;1;32,292 $\pm$ 6,24
MTCD;N/A;sigmoid;10;25,625 $\pm$ 4,721
MTCD;N/A;sigmoid;1;25,417 $\pm$ 4,675
MTCD;N/A;sigmoid;100;23,646 $\pm$ 1,99
MTCD;N/A;sigmoid;100;23,073 $\pm$ 3,94
MTCD;N/A;sigmoid;10;20,833 $\pm$ 4,524
MTCD;N/A;sigmoid;1;20,26 $\pm$ 4,467
MTCD;N/A;sigmoid;10;19,792 $\pm$ 2,656
MTCD;N/A;sigmoid;1;19,583 $\pm$ 2,68
MTCD;N/A;sigmoid;100;17,708 $\pm$ 2,913
MTCD;N/A;sigmoid;10;16,615 $\pm$ 4,622
MTCD;N/A;sigmoid;1;15,938 $\pm$ 3,893
